name,city,address,lat,lon,video_url,embed_url
Chợ cá Hà Tiên,Kien Giang Province,"Đường Nguyễn Trung Trực, Pháo Đài, Hà Tiên, Kiên Giang, Việt Nam",10.37860317,104.4850442,https://www.tiktok.com/@muoi_kechuyen93/video/7523601796212739335,https://www.tiktok.com/embed/7523601796212739335
Quà lưu niệm Hòn Sơn,Kien Giang Province,"Tổ 8, Hòn Sơn, Kiên Giang 924120, Việt Nam",9.798613926,104.6311331,https://www.tiktok.com/@namdu.honson.booking/video/7441131354999246097,https://www.tiktok.com/embed/7441131354999246097
Bún cá 280,Kien Giang Province,"280 Nguyễn Trung Trực, Phường Vĩnh Bảo, Rạch Giá, Kiên Giang, Việt Nam",9.999939372,105.0902095,https://www.tiktok.com/@chau_muoi/video/7275274856927677698,https://www.tiktok.com/embed/7275274856927677698
Sữa Đậu Nhà Sách Đông Hồ,Kien Giang Province,"98b Trần Phú, Vĩnh Thanh, Rạch Giá, Kiên Giang, Việt Nam",10.01350917,105.0829971,https://www.tiktok.com/@truongngoctrang1405/video/7519361871468645639,https://www.tiktok.com/embed/7519361871468645639
Chợ Rạch Sỏi,Kien Giang Province,"10/6, Đường Mai Thị Hồng Hạnh, Rạch Sỏi, Rạch Giá, Kiên Giang, Việt Nam",9.954204895,105.1205054,https://www.tiktok.com/@longhoangphilosophy/video/7202480682591898907,https://www.tiktok.com/embed/7202480682591898907
Bánh canh ghẹ Phù Chí tài,Kien Giang Province,"Lô 13-C12 3 Tháng 2, P. An Hoà, Rạch Giá, Kiên Giang, Việt Nam",9.996882597,105.084674,https://www.tiktok.com/@anuongrachgia68/video/7291885893206478082,https://www.tiktok.com/embed/7291885893206478082
Chùa Som Rong,Soc Trang Province,"367 Tôn Đức Thắng, Phường 5, Tp. Sóc Trăng, Sóc Trăng, Việt Nam",9.622745699,105.9830582,https://www.tiktok.com/@quankhonggo/video/7263044118723464455,https://www.tiktok.com/embed/7263044118723464455
Chợ Sóc Trăng,Soc Trang Province,"Mạc Đĩnh Chi, Phường 9, Sóc Trăng, Việt Nam",9.604281569,105.9764145,https://www.tiktok.com/@quankhonggo/video/7264164129403931922,https://www.tiktok.com/embed/7264164129403931922
Bún Riêu Cô Tư Việt,Soc Trang Province,"Sóc Trăng, Việt Nam",9.607303666,105.9642858,https://www.tiktok.com/@thodianne/video/7329836747733339399,https://www.tiktok.com/embed/7329836747733339399
Hủ Tiếu Khải Đăng,Soc Trang Province,"224 Đường Lê Hồng Phong, Phường 3, Sóc Trăng, Việt Nam",9.591324884,105.9748002,https://www.tiktok.com/@dinhneha/video/7536082885380427015,https://www.tiktok.com/embed/7536082885380427015
Mì Anh Hào,Soc Trang Province,"443 ĐT1, Phước Lợi, Châu Thành, Sóc Trăng, Việt Nam",9.685395234,105.9596323,https://www.tiktok.com/@qadq.133/video/7491901440911363346,https://www.tiktok.com/embed/7491901440911363346
